1.000000 19.972143 19.847500
2.000000 19.963421 19.838780
3.000000 19.958722 19.834083
4.000000 19.955544 19.830905
5.000000 19.953146 19.828508
6.000000 19.951218 19.826581
7.000000 19.949602 19.824965
8.000000 19.948206 19.823569
9.000000 19.946972 19.822335
10.000000 19.945860 19.821223
11.000000 19.944845 19.820208
12.000000 19.943902 19.819266
13.000000 19.943017 19.818381
14.000000 19.942178 19.817542
15.000000 19.941376 19.816740
16.000000 19.940604 19.815969
17.000000 19.939856 19.815221
18.000000 19.939128 19.814494
19.000000 19.938417 19.813782
20.000000 19.937718 19.813084
21.000000 19.937031 19.812397
22.000000 19.936353 19.811719
23.000000 19.935680 19.811046
24.000000 19.935014 19.810381
25.000000 19.934354 19.809721
26.000000 19.933698 19.809065
27.000000 19.933046 19.808412
28.000000 19.932396 19.807763
29.000000 19.931749 19.807116
30.000000 19.931104 19.806471
31.000000 19.930460 19.805828
32.000000 19.929818 19.805186
33.000000 19.929177 19.804545
34.000000 19.928537 19.803905
35.000000 19.927897 19.803265
36.000000 19.927258 19.802627
37.000000 19.926620 19.801989
38.000000 19.925982 19.801351
39.000000 19.925345 19.800713
40.000000 19.924707 19.800076
41.000000 19.924070 19.799439
42.000000 19.923433 19.798803
43.000000 19.922797 19.798166
44.000000 19.922160 19.797530
45.000000 19.921524 19.796893
46.000000 19.920887 19.796257
47.000000 19.920251 19.795621
48.000000 19.919615 19.794985
49.000000 19.918978 19.794349
50.000000 19.918342 19.793713
51.000000 19.917706 19.793077
52.000000 19.917070 19.792441
53.000000 19.916434 19.791805
54.000000 19.915798 19.791169
55.000000 19.915162 19.790533
56.000000 19.914526 19.789897
57.000000 19.913890 19.789262
58.000000 19.913254 19.788626
59.000000 19.912618 19.787990
60.000000 19.911982 19.787354
61.000000 19.911346 19.786718
62.000000 19.910710 19.786082
63.000000 19.910074 19.785446
64.000000 19.909438 19.784811
65.000000 19.908802 19.784175
66.000000 19.908166 19.783539
67.000000 19.907530 19.782903
68.000000 19.906894 19.782267
69.000000 19.906258 19.781632
70.000000 19.905622 19.780996
71.000000 19.904986 19.780360
72.000000 19.904350 19.779724
73.000000 19.903714 19.779088
74.000000 19.903078 19.778452
75.000000 19.902442 19.777817
76.000000 19.901806 19.777181
77.000000 19.901170 19.776545
78.000000 19.900534 19.775909
79.000000 19.899898 19.775273
80.000000 19.899262 19.774638
81.000000 19.898626 19.774002
82.000000 19.897990 19.773366
83.000000 19.897354 19.772730
84.000000 19.896718 19.772094
85.000000 19.896082 19.771458
86.000000 19.895446 19.770823
87.000000 19.894810 19.770187
88.000000 19.894174 19.769551
89.000000 19.893538 19.768915
90.000000 19.892903 19.768279
91.000000 19.892267 19.767644
92.000000 19.891631 19.767008
93.000000 19.890995 19.766372
94.000000 19.890359 19.765736
95.000000 19.889723 19.765100
96.000000 19.889087 19.764465
97.000000 19.888451 19.763829
98.000000 19.887815 19.763193
99.000000 19.887179 19.762557
100.000000 19.886543 19.761921
101.000000 19.885907 19.761285
102.000000 19.885271 19.760650
103.000000 19.884635 19.760014
104.000000 19.883999 19.759378
105.000000 19.883363 19.758742
106.000000 19.882727 19.758106
107.000000 19.882091 19.757471
108.000000 19.881455 19.756835
109.000000 19.880819 19.756199
110.000000 19.880183 19.755563
111.000000 19.879547 19.754927
112.000000 19.878911 19.754291
113.000000 19.878275 19.753656
114.000000 19.877639 19.753020
115.000000 19.877003 19.752384
116.000000 19.876367 19.751748
117.000000 19.875731 19.751112
118.000000 19.875095 19.750477
119.000000 19.874459 19.749841
120.000000 19.873823 19.749205
121.000000 19.873187 19.748569
122.000000 19.872551 19.747933
123.000000 19.871915 19.747297
124.000000 19.871279 19.746662
125.000000 19.870643 19.746026
126.000000 19.870007 19.745390
127.000000 19.869371 19.744754
128.000000 19.868735 19.744118
129.000000 19.868099 19.743482
130.000000 19.867463 19.742847
131.000000 19.866827 19.742211
132.000000 19.866191 19.741575
133.000000 19.865555 19.740939
134.000000 19.864920 19.740303
135.000000 19.864284 19.739668
136.000000 19.863648 19.739032
137.000000 19.863012 19.738396
138.000000 19.862376 19.737760
139.000000 19.861740 19.737124
140.000000 19.861104 19.736488
141.000000 19.860468 19.735853
142.000000 19.859832 19.735217
143.000000 19.859196 19.734581
144.000000 19.858560 19.733945
145.000000 19.857924 19.733309
146.000000 19.857288 19.732674
147.000000 19.856652 19.732038
148.000000 19.856016 19.731402
149.000000 19.855380 19.730766
150.000000 19.854744 19.730130
151.000000 19.854108 19.729494
152.000000 19.853472 19.728859
153.000000 19.852836 19.728223
154.000000 19.852200 19.727587
155.000000 19.851564 19.726951
156.000000 19.850928 19.726315
157.000000 19.850292 19.725679
158.000000 19.849656 19.725044
159.000000 19.849020 19.724408
160.000000 19.848384 19.723772
161.000000 19.847748 19.723136
162.000000 19.847112 19.722500
163.000000 19.846476 19.721865
164.000000 19.845840 19.721229
165.000000 19.845204 19.720593
166.000000 19.844568 19.719957
167.000000 19.843932 19.719321
168.000000 19.843296 19.718685
169.000000 19.842660 19.718050
170.000000 19.842024 19.717414
171.000000 19.841388 19.716778
172.000000 19.840752 19.716142
173.000000 19.840116 19.715506
174.000000 19.839480 19.714870
175.000000 19.838844 19.714235
176.000000 19.838208 19.713599
177.000000 19.837572 19.712963
178.000000 19.836936 19.712327
179.000000 19.836300 19.711691
180.000000 19.835664 19.711055
181.000000 19.835028 19.710420
182.000000 19.834392 19.709784
183.000000 19.833756 19.709148
184.000000 19.833120 19.708512
185.000000 19.832484 19.707876
186.000000 19.831848 19.707241
187.000000 19.831212 19.706605
188.000000 19.830576 19.705969
189.000000 19.829940 19.705333
190.000000 19.829304 19.704697
191.000000 19.828668 19.704061
192.000000 19.828032 19.703426
193.000000 19.827397 19.702790
194.000000 19.826761 19.702154
195.000000 19.826125 19.701518
196.000000 19.825489 19.700882
197.000000 19.824853 19.700246
198.000000 19.824217 19.699611
199.000000 19.823581 19.698975
200.000000 19.822945 19.698339
201.000000 19.822309 19.697703
202.000000 19.821673 19.697067
203.000000 19.821037 19.696431
204.000000 19.820401 19.695796
205.000000 19.819765 19.695160
206.000000 19.819129 19.694524
207.000000 19.818493 19.693888
208.000000 19.817857 19.693252
209.000000 19.817221 19.692616
210.000000 19.816585 19.691981
211.000000 19.815949 19.691345
212.000000 19.815313 19.690709
213.000000 19.814677 19.690073
214.000000 19.814041 19.689437
215.000000 19.813405 19.688802
216.000000 19.812769 19.688166
217.000000 19.812133 19.687530
218.000000 19.811497 19.686894
219.000000 19.810861 19.686258
220.000000 19.810225 19.685622
221.000000 19.809589 19.684987
222.000000 19.808953 19.684351
223.000000 19.808317 19.683715
224.000000 19.807681 19.683079
225.000000 19.807045 19.682443
226.000000 19.806409 19.681807
227.000000 19.805773 19.681172
228.000000 19.805137 19.680536
229.000000 19.804501 19.679900
230.000000 19.803865 19.679264
231.000000 19.803229 19.678628
232.000000 19.802593 19.677992
233.000000 19.801957 19.677357
234.000000 19.801321 19.676721
235.000000 19.800685 19.676085
236.000000 19.800049 19.675449
237.000000 19.799413 19.674813
238.000000 19.798777 19.674177
239.000000 19.798141 19.673542
240.000000 19.797505 19.672906
241.000000 19.796869 19.672270
242.000000 19.796233 19.671634
243.000000 19.795597 19.670998
244.000000 19.794961 19.670362
245.000000 19.794325 19.669727
246.000000 19.793689 19.669091
247.000000 19.793053 19.668455
248.000000 19.792417 19.667819
249.000000 19.791781 19.667183
250.000000 19.791145 19.666547
251.000000 19.790509 19.665912
252.000000 19.789873 19.665276
253.000000 19.789237 19.664640
254.000000 19.788601 19.664004
255.000000 19.787965 19.663368
256.000000 19.787329 19.662732
257.000000 19.786693 19.662097
258.000000 19.786057 19.661461
259.000000 19.785421 19.660825
260.000000 19.784785 19.660189
261.000000 19.784149 19.659553
262.000000 19.783513 19.658917
263.000000 19.782877 19.658282
264.000000 19.782241 19.657646
265.000000 19.781605 19.657010
266.000000 19.780969 19.656374
267.000000 19.780333 19.655738
268.000000 19.779697 19.655102
269.000000 19.779061 19.654467
270.000000 19.778425 19.653831
271.000000 19.777789 19.653195
272.000000 19.777153 19.652559
273.000000 19.776517 19.651923
274.000000 19.775881 19.651287
275.000000 19.775245 19.650651
276.000000 19.774609 19.650016
277.000000 19.773973 19.649380
278.000000 19.773337 19.648744
279.000000 19.772701 19.648108
280.000000 19.772065 19.647472
281.000000 19.771429 19.646836
282.000000 19.770793 19.646201
283.000000 19.770157 19.645565
284.000000 19.769521 19.644929
285.000000 19.768885 19.644293
286.000000 19.768249 19.643657
287.000000 19.767613 19.643021
288.000000 19.766977 19.642386
289.000000 19.766341 19.641750
290.000000 19.765705 19.641114
291.000000 19.765069 19.640478
292.000000 19.764433 19.639842
293.000000 19.763797 19.639206
294.000000 19.763161 19.638571
295.000000 19.762525 19.637935
296.000000 19.761889 19.637299
297.000000 19.761253 19.636663
298.000000 19.760617 19.636027
299.000000 19.759981 19.635391
300.000000 19.759345 19.634756
301.000000 19.758709 19.634120
302.000000 19.758073 19.633484
303.000000 19.757437 19.632848
304.000000 19.756801 19.632212
305.000000 19.756165 19.631576
306.000000 19.755529 19.630940
307.000000 19.754893 19.630305
308.000000 19.754257 19.629669
309.000000 19.753621 19.629033
310.000000 19.752985 19.628397
311.000000 19.752349 19.627761
312.000000 19.751713 19.627125
313.000000 19.751077 19.626490
314.000000 19.750441 19.625854
315.000000 19.749805 19.625218
316.000000 19.749169 19.624582
317.000000 19.748533 19.623946
318.000000 19.747897 19.623310
319.000000 19.747261 19.622675
320.000000 19.746625 19.622039
321.000000 19.745989 19.621403
322.000000 19.745353 19.620767
323.000000 19.744717 19.620131
324.000000 19.744081 19.619495
325.000000 19.743445 19.618859
326.000000 19.742809 19.618224
327.000000 19.742173 19.617588
328.000000 19.741537 19.616952
329.000000 19.740901 19.616316
330.000000 19.740265 19.615680
331.000000 19.739629 19.615044
332.000000 19.738993 19.614409
333.000000 19.738357 19.613773
334.000000 19.737721 19.613137
335.000000 19.737085 19.612501
336.000000 19.736449 19.611865
337.000000 19.735813 19.611229
338.000000 19.735177 19.610594
339.000000 19.734541 19.609958
340.000000 19.733905 19.609322
341.000000 19.733269 19.608686
342.000000 19.732633 19.608050
343.000000 19.731997 19.607414
344.000000 19.731361 19.606778
345.000000 19.730725 19.606143
346.000000 19.730089 19.605507
347.000000 19.729453 19.604871
348.000000 19.728817 19.604235
349.000000 19.728181 19.603599
350.000000 19.727545 19.602963
351.000000 19.726909 19.602328
352.000000 19.726273 19.601692
353.000000 19.725637 19.601056
354.000000 19.725001 19.600420
355.000000 19.724365 19.599784
356.000000 19.723729 19.599148
357.000000 19.723093 19.598512
358.000000 19.722457 19.597877
359.000000 19.721821 19.597241
360.000000 19.721185 19.596605
361.000000 19.720549 19.595969
362.000000 19.719913 19.595333
363.000000 19.719277 19.594697
364.000000 19.718641 19.594062
365.000000 19.718005 19.593426
366.000000 19.717369 19.592790
367.000000 19.716733 19.592154
368.000000 19.716097 19.591518
369.000000 19.715461 19.590882
370.000000 19.714825 19.590246
371.000000 19.714189 19.589611
372.000000 19.713553 19.588975
373.000000 19.712917 19.588339
374.000000 19.712281 19.587703
375.000000 19.711645 19.587067
376.000000 19.711009 19.586431
377.000000 19.710373 19.585796
378.000000 19.709737 19.585160
379.000000 19.709101 19.584524
380.000000 19.708465 19.583888
381.000000 19.707829 19.583252
382.000000 19.707193 19.582616
383.000000 19.706557 19.581980
384.000000 19.705921 19.581345
385.000000 19.705285 19.580709
386.000000 19.704649 19.580073
387.000000 19.704013 19.579437
388.000000 19.703377 19.578801
389.000000 19.702741 19.578165
390.000000 19.702105 19.577529
391.000000 19.701469 19.576894
392.000000 19.700833 19.576258
393.000000 19.700197 19.575622
394.000000 19.699561 19.574986
395.000000 19.698925 19.574350
396.000000 19.698289 19.573714
397.000000 19.697653 19.573079
398.000000 19.697017 19.572443
399.000000 19.696381 19.571807
400.000000 19.695745 19.571171
401.000000 19.695109 19.570535
402.000000 19.694473 19.569899
403.000000 19.693837 19.569263
404.000000 19.693201 19.568628
405.000000 19.692565 19.567992
406.000000 19.691929 19.567356
407.000000 19.691293 19.566720
408.000000 19.690657 19.566084
409.000000 19.690021 19.565448
410.000000 19.689385 19.564812
411.000000 19.688749 19.564177
412.000000 19.688113 19.563541
413.000000 19.687477 19.562905
414.000000 19.686841 19.562269
415.000000 19.686205 19.561633
416.000000 19.685569 19.560997
417.000000 19.684933 19.560361
418.000000 19.684297 19.559726
419.000000 19.683661 19.559090
420.000000 19.683025 19.558454
421.000000 19.682389 19.557818
422.000000 19.681753 19.557182
423.000000 19.681117 19.556546
424.000000 19.680481 19.555911
425.000000 19.679845 19.555275
426.000000 19.679209 19.554639
427.000000 19.678573 19.554003
428.000000 19.677937 19.553367
429.000000 19.677301 19.552731
430.000000 19.676665 19.552095
431.000000 19.676029 19.551460
432.000000 19.675393 19.550824
433.000000 19.674757 19.550188
434.000000 19.674121 19.549552
435.000000 19.673485 19.548916
436.000000 19.672848 19.548280
437.000000 19.672212 19.547644
438.000000 19.671576 19.547009
439.000000 19.670940 19.546373
440.000000 19.670304 19.545737
441.000000 19.669668 19.545101
442.000000 19.669032 19.544465
443.000000 19.668396 19.543829
444.000000 19.667760 19.543193
445.000000 19.667124 19.542558
446.000000 19.666488 19.541922
447.000000 19.665852 19.541286
448.000000 19.665216 19.540650
449.000000 19.664580 19.540014
450.000000 19.663944 19.539378
451.000000 19.663308 19.538742
452.000000 19.662672 19.538107
453.000000 19.662036 19.537471
454.000000 19.661400 19.536835
455.000000 19.660764 19.536199
456.000000 19.660128 19.535563
457.000000 19.659492 19.534927
458.000000 19.658856 19.534291
459.000000 19.658220 19.533656
460.000000 19.657584 19.533020
461.000000 19.656948 19.532384
462.000000 19.656312 19.531748
463.000000 19.655676 19.531112
464.000000 19.655040 19.530476
465.000000 19.654404 19.529840
466.000000 19.653768 19.529205
467.000000 19.653132 19.528569
468.000000 19.652496 19.527933
469.000000 19.651860 19.527297
470.000000 19.651224 19.526661
471.000000 19.650588 19.526025
472.000000 19.649952 19.525389
473.000000 19.649316 19.524754
474.000000 19.648680 19.524118
